Unnamed: 0_x,name,rating_x,reviews,company_type,Head_Quarters,Company_Age,No_of_Employee,Unnamed: 0_y,company description,rating_y,review,salaries,no. of job opening
6715,Insta Exhibition,3.0,(60 Reviews),Private,Mumbai + 5 more,19 years old,501-1k employees (Global),10309,Design | 201-500 Employees | 20 years old | Mumbai +6 more,3.3,63 Reviews,438 Salaries,1 Jobs
6717,Naari Pharma,2.9,(60 Reviews),"Bangalore/Bengaluru,Karnataka + 5 more",15 years old,,,6943,Pharma | 11-50 Employees | 16 years old | Bangalore/Bengaluru +8 more,3.4,98 Reviews,680 Salaries,-- Jobs
6717,Naari Pharma,2.9,(60 Reviews),"Bangalore/Bengaluru,Karnataka + 5 more",15 years old,,,6963,Pharma | 11-50 Employees | 16 years old | Bangalore/Bengaluru +8 more,3.4,98 Reviews,680 Salaries,-- Jobs
6719,Hansa Direct,3.7,(60 Reviews),Private,Mumbai,14 years old,501-1k employees (Global),6810,Marketing & Advertising | 201-500 Employees | 15 years old | Mumbai +2 more,3.7,100 Reviews,422 Salaries,-- Jobs
6719,Hansa Direct,3.7,(60 Reviews),Private,Mumbai,14 years old,501-1k employees (Global),6851,Marketing & Advertising | 201-500 Employees | 15 years old | Mumbai +2 more,3.7,100 Reviews,422 Salaries,-- Jobs
6724,TNPL,3.7,(60 Reviews),Chennai + 6 more,37 years old,,,9314,Pulp & Paper | 201-500 Employees | 38 years old | Chennai +6 more,4.1,71 Reviews,346 Salaries,16 Jobs
6726,Poddar Tyres,3.5,(60 Reviews),Public,Mumbai + 12 more,41 years old,201-500 employees (Global),9104,Auto Components | 501-1k Employees | Public | 42 years old | Mumbai +13 more,3.9,73 Reviews,349 Salaries,-- Jobs
6728,Kintech Synergy,4.4,(60 Reviews),Private,Ahmedabad + 3 more,27 years old,1k-5k employees (Global),10042,Power | 501-1k Employees | 28 years old | Ahmedabad +5 more,4.3,65 Reviews,286 Salaries,-- Jobs
6728,Kintech Synergy,4.4,(60 Reviews),Private,Ahmedabad + 3 more,27 years old,1k-5k employees (Global),10110,Power | 501-1k Employees | 28 years old | Ahmedabad +5 more,4.3,65 Reviews,286 Salaries,-- Jobs
6729,Safari Company,3.8,(60 Reviews),Private,Lagos + 7 more,51-200 employees (Global),,8589,Travel & Tourism | 5k-10k Employees | Lagos +10 more,4.0,77 Reviews,236 Salaries,-- Jobs
6730,MFX,3.6,(60 Reviews),Private,Morris Plains + 7 more,21 years old,10k-50k employees (Global),8308,Financial Services | 501-1k Employees | 22 years old | Morris Plains +13 more,3.7,80 Reviews,792 Salaries,1 Jobs
6736,Ami Lifesciences,3.3,(60 Reviews),Vadodara + 3 more,28 years old,201-500 employees (Global),,3055,Healthcare | 1k-5k Employees | 17 years old | Vadodara +7 more,4.0,242 Reviews,1.2k Salaries,2 Jobs
6739,Colorbar Usa,4.0,(60 Reviews),Private,"Delhi/NCR,New Delhi + 23 more",18 years old,,9829,Beauty & Personal Care | 19 years old | Delhi/NCR +24 more,4.2,67 Reviews,244 Salaries,-- Jobs
6741,SRM Techsol,4.3,(60 Reviews),"San Mateo,California",18 years old,51-200 employees (Global),,7583,IT Services & Consulting | 51-200 Employees | 19 years old | San Mateo +1 more,4.8,89 Reviews,316 Salaries,7 Jobs
6745,Mobily Infotech,3.8,(60 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 2 more",15 years old,201-500 employees (India),8863,Telecom | 201-500 Employees | 16 years old | Bengaluru/Bangalore +2 more,4.2,75 Reviews,792 Salaries,10 Jobs
6746,JSM Corporation,3.7,(60 Reviews),Private,"Mumbai,Maharashtra + 10 more",18 years old,11-50 employees (Global),9060,Hospitality | 201-500 Employees | 19 years old | Mumbai +11 more,3.4,73 Reviews,401 Salaries,-- Jobs
6748,Texas Instruments,4.0,(60 Reviews),Private,Dallas + 4 more,71 years old,1k-5k employees (India),6495,Semiconductors | 1k-5k Employees | Forbes Global 2000 | 72 years old | Dallas +5 more,4.3,106 Reviews,1.7k Salaries,7 Jobs
6750,Radiant Polymers,4.2,(60 Reviews),Ghaziabad + 9 more,33 years old,,,5213,Auto Components | 501-1k Employees | 34 years old | New Delhi +10 more,4.5,135 Reviews,622 Salaries,1 Jobs
6756,PharmaZell,4.1,(60 Reviews),Private,Raubling,76 years old,501-1k employees (India),7250,Pharma | 501-1k Employees | 77 years old | Raubling +4 more,4.3,94 Reviews,559 Salaries,-- Jobs
6757,Globus Spirits,3.9,(60 Reviews),Public,New Delhi + 7 more,30 years old,201-500 employees (Global),6548,Beverage | 1k-5k Employees | Public | 31 years old | New Delhi +14 more,3.8,105 Reviews,783 Salaries,-- Jobs
6759,LKP Securities,3.9,(60 Reviews),Public,"Mumbai,Maharashtra + 10 more",74 years old,,8719,Financial Services | 501-1k Employees | Public | 75 years old | Mumbai +13 more,4.0,76 Reviews,533 Salaries,2 Jobs
6759,LKP Securities,3.9,(60 Reviews),Public,"Mumbai,Maharashtra + 10 more",74 years old,,8747,Financial Services | 501-1k Employees | Public | 75 years old | Mumbai +13 more,4.0,76 Reviews,533 Salaries,2 Jobs
6760,Gateway Group,3.5,(60 Reviews),Private,"Ahmedabad,Gujarat + 4 more",25 years old,1k-5k employees (Global),6975,IT Services & Consulting | 501-1k Employees | 26 years old | Ahmedabad +4 more,3.0,98 Reviews,915 Salaries,29 Jobs
6761,Teach For India,4.2,(60 Reviews),Private,Mumbai + 8 more,15 years old,1k-5k employees (India),6952,Non-Profit | 1k-5k Employees | 16 years old | Mumbai +11 more,3.9,98 Reviews,685 Salaries,4 Jobs
6762,Infotech,3.6,(60 Reviews),Private,"Newfoundland And Labrador,Canada + 21 more",28 years old,201-500 employees (Global),6543,IT Services & Consulting | 10k-50k Employees | 29 years old | Newfoundland and Labrador +26 more,3.9,105 Reviews,1.1k Salaries,2 Jobs
6766,Payswiff Solutions,3.3,(60 Reviews),Hyderabad + 11 more,9 years old,201-500 employees (India),,6831,FinTech | 201-500 Employees | Startup | 10 years old | Hyderabad +19 more,3.7,100 Reviews,938 Salaries,-- Jobs
6768,SKS Fasteners,3.7,(60 Reviews),Private,"Pune,Maharashtra",24 years old,201-500 employees (India),8087,Auto Components | 201-500 Employees | 25 years old | Pune +2 more,3.4,83 Reviews,641 Salaries,1 Jobs
6774,Garments India,4.5,(60 Reviews),Private,Jaipur + 20 more,44 years old,501-1k employees (Global),9512,Fashion & Textile | 501-1k Employees (Global) | 45 years old | Jaipur +24 more,4.5,69 Reviews,1.1k Salaries,-- Jobs
6778,Milan Laboratories,4.1,(60 Reviews),Private,Thane + 6 more,46 years old,201-500 employees (Global),6469,Pharma | 201-500 Employees | 47 years old | Thane +7 more,4.1,106 Reviews,764 Salaries,7 Jobs
6778,Milan Laboratories,4.1,(60 Reviews),Private,Thane + 6 more,46 years old,201-500 employees (Global),6488,Pharma | 201-500 Employees | 47 years old | Thane +7 more,4.1,106 Reviews,764 Salaries,7 Jobs
6779,Stefanini,3.5,(60 Reviews),Private,"Jaguari̼na,Michigan + 5 more",20 years old,5k-10k employees (Global),4930,IT Services & Consulting | 201-500 Employees | 21 years old | Jaguari̼na +8 more,3.5,143 Reviews,1.2k Salaries,25 Jobs
6780,PATH India,4.3,(60 Reviews),New Delhi + 15 more,,,,8099,Industrial Automation | 51-200 Employees | New Delhi +21 more,4.0,83 Reviews,450 Salaries,-- Jobs
6783,Express Clinics,2.9,(60 Reviews),Private,"Pune,Maharashtra + 8 more",11 years old,201-500 employees (Global),8596,Healthcare | 51-200 Employees | 12 years old | Pune +9 more,2.4,77 Reviews,488 Salaries,8 Jobs
6783,Express Clinics,2.9,(60 Reviews),Private,"Pune,Maharashtra + 8 more",11 years old,201-500 employees (Global),8653,Healthcare | 51-200 Employees | 12 years old | Pune +9 more,2.4,77 Reviews,488 Salaries,8 Jobs
6785,Novopay Solutions,4.0,(60 Reviews),Bangalore + 13 more,9 years old,201-500 employees (India),,7055,Software Product | 201-500 Employees | Startup | 9 years old | Bangalore +18 more,4.0,97 Reviews,817 Salaries,72 Jobs
6790,NU Hospitals,3.6,(59 Reviews),"Bangalore/Bengaluru,Karnataka + 1 more",23 years old,501-1k employees (Global),,8279,Healthcare | 501-1k Employees | 24 years old | Bangalore/Bengaluru +2 more,4.0,80 Reviews,333 Salaries,1 Jobs
6790,NU Hospitals,3.6,(59 Reviews),"Bangalore/Bengaluru,Karnataka + 1 more",23 years old,501-1k employees (Global),,8311,Healthcare | 501-1k Employees | 24 years old | Bangalore/Bengaluru +2 more,4.0,80 Reviews,333 Salaries,1 Jobs
6791,Inventys Research,3.7,(59 Reviews),Private,Mumbai + 2 more,16 years old,501-1k employees (Global),4361,Chemicals | 51-200 Employees | 17 years old | Mumbai +3 more,4.4,165 Reviews,629 Salaries,-- Jobs
6793,G Plast,3.8,(59 Reviews),Private,Coimbatore,38 years old,51-200 employees (India),8368,Electronics Manufacturing | 51-200 Employees | 39 years old | Coimbatore +1 more,3.4,80 Reviews,534 Salaries,27 Jobs
6794,Altair Engineering,4.0,(59 Reviews),Private,Troy + 5 more,37 years old,501-1k employees (India),6658,IT Services & Consulting | 501-1k Employees | 38 years old | Troy +8 more,4.1,103 Reviews,905 Salaries,-- Jobs
6795,WHSmith,4.2,(59 Reviews),Private,Swindon + 11 more,230 years old,10k-50k employees (Global),9668,Retail | 201-500 Employees | 231 years old | Swindon +14 more,3.9,68 Reviews,282 Salaries,-- Jobs
6800,IT Solutions,4.0,(59 Reviews),New Delhi + 21 more,26 years old,51-200 employees (Global),,6839,IT Services & Consulting | 51-200 Employees | 27 years old | New Delhi +24 more,3.9,100 Reviews,2k Salaries,19 Jobs
6802,Smile Foundation,4.0,(59 Reviews),Private,"Delhi/NCR,Delhi + 14 more",20 years old,51-200 employees (India),9094,Non-Profit | 501-1k Employees | 21 years old | Delhi/NCR +16 more,4.1,73 Reviews,450 Salaries,11 Jobs
6804,MIC Electronics,2.8,(59 Reviews),Public,Hyderabad + 17 more,34 years old,51-200 employees (Global),8591,Consumer Electronics & Appliances | 201-500 Employees | Public | 35 years old | Hyderabad +21 more,3.8,77 Reviews,430 Salaries,-- Jobs
6804,MIC Electronics,2.8,(59 Reviews),Public,Hyderabad + 17 more,34 years old,51-200 employees (Global),8600,Consumer Electronics & Appliances | 201-500 Employees | Public | 35 years old | Hyderabad +21 more,3.8,77 Reviews,430 Salaries,-- Jobs
6806,eMDs,3.6,(59 Reviews),Private,Austin + 3 more,26 years old,501-1k employees (Global),5193,IT Services & Consulting | 201-500 Employees | 27 years old | Austin +4 more,3.8,136 Reviews,849 Salaries,12 Jobs
6822,Smile Electronics,3.0,(59 Reviews),"Bangalore/Bengaluru,Karnataka",24 years old,201-500 employees (Global),,9556,Electronics Manufacturing | 201-500 Employees | Public | 25 years old | Bangalore/Bengaluru +2 more,3.0,69 Reviews,598 Salaries,-- Jobs
6826,Any wear,3.6,(59 Reviews),Bengaluru/Bangalore + 22 more,1-10 employees (Global),,,10135,Fashion & Textile | 1-10 Employees (Global) | Mumbai +23 more,4.1,65 Reviews,763 Salaries,-- Jobs
6828,3 Gen Consulting,3.4,(59 Reviews),Private,Pune,16 years old,201-500 employees (Global),7662,Healthcare | 51-200 Employees | 17 years old | Pune +1 more,3.0,88 Reviews,467 Salaries,1 Jobs
6829,S. K Enterprises,3.9,(59 Reviews),Private,"Faridabad,Haryana + 19 more",27 years old,11-50 employees (Global),7841,Industrial Machinery | 11-50 Employees | 28 years old | Faridabad +29 more,4.0,86 Reviews,896 Salaries,1 Jobs
6830,WHSmith,4.2,(59 Reviews),Private,Swindon + 11 more,230 years old,10k-50k employees (Global),9668,Retail | 201-500 Employees | 231 years old | Swindon +14 more,3.9,68 Reviews,282 Salaries,-- Jobs
6832,Motion Education,3.5,(59 Reviews),Private,Kota + 15 more,15 years old,201-500 employees (Global),7027,Education & Training | 51-200 Employees | 16 years old | Kota +26 more,3.6,97 Reviews,638 Salaries,-- Jobs
6836,Ajmal Perfumes,3.8,(59 Reviews),Dubai + 13 more,71 years old,501-1k employees (Global),,6649,Beauty & Personal Care | 501-1k Employees (Global) | 72 years old | Dubai +20 more,4.3,103 Reviews,386 Salaries,-- Jobs
6838,MKU,3.7,(59 Reviews),Private,"Kanpur,Uttar Pradesh + 5 more",37 years old,501-1k employees (Global),7488,Defence & Aerospace | 51-200 Employees | 38 years old | Kanpur +8 more,3.0,91 Reviews,574 Salaries,4 Jobs
6839,DiacriTech,3.4,(59 Reviews),Private,"Chennai,Tamil Nadu + 1 more",25 years old,501-1k employees (Global),9524,Printing & Publishing | 201-500 Employees | 26 years old | Chennai +3 more,3.0,69 Reviews,524 Salaries,-- Jobs
6839,DiacriTech,3.4,(59 Reviews),Private,"Chennai,Tamil Nadu + 1 more",25 years old,501-1k employees (Global),9540,Printing & Publishing | 201-500 Employees | 26 years old | Chennai +3 more,3.0,69 Reviews,524 Salaries,-- Jobs
6840,JK Files,3.9,(59 Reviews),Private,Thane + 12 more,73 years old,201-500 employees (Global),8054,Retail | 51-200 Employees | 74 years old | Thane +15 more,3.8,83 Reviews,413 Salaries,-- Jobs
6841,Windcare India,3.4,(59 Reviews),Private,Gudimangalam + 5 more,21 years old,201-500 employees (Global),9102,Financial Services | 201-500 Employees | 22 years old | Gudimangalam +7 more,3.1,73 Reviews,280 Salaries,4 Jobs
6843,City Hospital,4.0,(59 Reviews),Private,Bengaluru + 16 more,501-1k employees (Global),,9548,Healthcare | 501-1k Employees (Global) | Bengaluru +20 more,3.9,69 Reviews,492 Salaries,-- Jobs
6844,Smile Electronics,3.0,(59 Reviews),"Bangalore/Bengaluru,Karnataka",24 years old,201-500 employees (Global),,9556,Electronics Manufacturing | 201-500 Employees | Public | 25 years old | Bangalore/Bengaluru +2 more,3.0,69 Reviews,598 Salaries,-- Jobs
6847,Paramount Products,3.9,(59 Reviews),New Delhi + 1 more,49 years old,,,7697,Import & Export | 51-200 Employees | 50 years old | New Delhi +2 more,4.2,88 Reviews,615 Salaries,-- Jobs
6848,Any wear,3.6,(59 Reviews),Bengaluru/Bangalore + 22 more,1-10 employees (Global),,,10135,Fashion & Textile | 1-10 Employees (Global) | Mumbai +23 more,4.1,65 Reviews,763 Salaries,-- Jobs
6851,Ewac Alloys,4.1,(59 Reviews),Private,Mumbai + 15 more,60 years old,,6116,Industrial Machinery | 51-200 Employees | 61 years old | Mumbai +27 more,4.2,113 Reviews,556 Salaries,-- Jobs
6854,Anlage Infotech,4.2,(59 Reviews),Private,"Mumbai,Maharashtra + 6 more",26 years old,201-500 employees (Global),4931,IT Services & Consulting | 11-50 Employees | 27 years old | Mumbai +12 more,3.9,143 Reviews,658 Salaries,318 Jobs
6855,Mukand Engineers,4.1,(59 Reviews),Public,Thane + 12 more,35 years old,201-500 employees (Global),10034,Engineering & Construction | 51-200 Employees | Public | 36 years old | Thane +14 more,4.3,65 Reviews,325 Salaries,-- Jobs
6858,Ajmal Perfumes,3.8,(59 Reviews),Dubai + 13 more,71 years old,501-1k employees (Global),,6649,Beauty & Personal Care | 501-1k Employees (Global) | 72 years old | Dubai +20 more,4.3,103 Reviews,386 Salaries,-- Jobs
6861,RDM India,3.5,(59 Reviews),Private,New Delhi + 2 more,30 years old,201-500 employees (Global),8828,Aviation | 501-1k Employees | 31 years old | New Delhi +3 more,3.1,75 Reviews,260 Salaries,-- Jobs
6861,RDM India,3.5,(59 Reviews),Private,New Delhi + 2 more,30 years old,201-500 employees (Global),8851,Aviation | 501-1k Employees | 31 years old | New Delhi +3 more,3.1,75 Reviews,260 Salaries,-- Jobs
6868,HTC,4.4,(59 Reviews),Private,Taoyuan + 22 more,25 years old,10k-50k employees (Global),9806,Consumer Electronics & Appliances | 1-10 Employees | 26 years old | Taoyuan +24 more,4.4,67 Reviews,559 Salaries,-- Jobs
6871,Voith,3.7,(59 Reviews),Private,Heidenheim + 5 more,155 years old,10k-50k employees (Global),6891,Industrial Machinery | 201-500 Employees | 156 years old | Heidenheim +10 more,3.6,99 Reviews,650 Salaries,-- Jobs
6872,Zcl Chemicals,3.9,(59 Reviews),Private,"Mumbai,Maharashtra + 2 more",31 years old,201-500 employees (Global),6195,Pharma | 51-200 Employees | 32 years old | Mumbai +2 more,3.4,111 Reviews,809 Salaries,-- Jobs
6872,Zcl Chemicals,3.9,(59 Reviews),Private,"Mumbai,Maharashtra + 2 more",31 years old,201-500 employees (Global),6231,Pharma | 51-200 Employees | 32 years old | Mumbai +2 more,3.4,111 Reviews,809 Salaries,-- Jobs
6877,Synmac Consultants,3.6,(59 Reviews),"Chennai,Tamil Nadu + 1 more",6 years old,51-200 employees (Global),,8142,Accounting & Auditing | 1-10 Employees | 7 years old | Chennai +2 more,3.7,82 Reviews,68 Salaries,-- Jobs
6879,CADS Software,3.9,(59 Reviews),Private,"Chennai,Tamil Nadu + 2 more",26 years old,201-500 employees (India),8937,IT Services & Consulting | 201-500 Employees | 27 years old | Chennai +3 more,3.9,74 Reviews,516 Salaries,3 Jobs
6880,Meinhardt Group,3.4,(59 Reviews),Noida + 18 more,,,,6983,Engineering & Construction | 201-500 Employees | 26 years old | Bukit Merah +21 more,3.4,98 Reviews,591 Salaries,-- Jobs
6885,ANSR Source,3.7,(59 Reviews),Private,"Dallas,Texas",19 years old,201-500 employees (Global),9879,EdTech | 201-500 Employees | 20 years old | Dallas +1 more,3.4,66 Reviews,678 Salaries,16 Jobs
6885,ANSR Source,3.7,(59 Reviews),Private,"Dallas,Texas",19 years old,201-500 employees (Global),9944,EdTech | 201-500 Employees | 20 years old | Dallas +1 more,3.4,66 Reviews,678 Salaries,16 Jobs
6886,Sharda Cropchem,4.7,(59 Reviews),Public,"Mumbai,Maharashtra + 4 more",35 years old,201-500 employees (Global),8168,Chemicals | 201-500 Employees | Public | 36 years old | Mumbai +8 more,4.3,82 Reviews,360 Salaries,9 Jobs
6887,Adnet Global,3.0,(59 Reviews),"Mumbai,Maharashtra + 2 more",27 years old,501-1k employees (Global),,8047,Animation & VFX | 201-500 Employees | 28 years old | Mumbai +4 more,3.5,83 Reviews,495 Salaries,13 Jobs
6889,Enrich Energy,4.0,(59 Reviews),Private,"Pune,Maharashtra + 4 more",12 years old,51-200 employees (India),8278,Real Estate | 51-200 Employees | 13 years old | Pune +6 more,4.2,80 Reviews,531 Salaries,4 Jobs
6889,Enrich Energy,4.0,(59 Reviews),Private,"Pune,Maharashtra + 4 more",12 years old,51-200 employees (India),8310,Real Estate | 51-200 Employees | 13 years old | Pune +6 more,4.2,80 Reviews,531 Salaries,4 Jobs
6891,Euronet Worldwide,4.1,(112 Reviews),Private,Kansas + 3 more,28 years old,5k-10k employees (Global),6639,FinTech | 501-1k Employees | 29 years old | Leawood +6 more,3.8,103 Reviews,913 Salaries,-- Jobs
6891,Euronet Worldwide,4.1,(112 Reviews),Private,Kansas + 3 more,28 years old,5k-10k employees (Global),6664,FinTech | 501-1k Employees | 29 years old | Leawood +6 more,3.8,103 Reviews,913 Salaries,-- Jobs
6893,Modicare,4.6,(58 Reviews),Public,"Delhi/NCR,Delhi + 16 more",26 years old,51-200 employees (India),6002,Beauty & Personal Care | 51-200 Employees | Public | 27 years old | Delhi/NCR +30 more,4.4,115 Reviews,773 Salaries,8 Jobs
6894,Baker Gauges,3.4,(58 Reviews),Private,"Pune,Maharashtra + 2 more",50 years old,501-1k employees (Global),7750,Semiconductors | 201-500 Employees | 51 years old | Pune +4 more,3.6,87 Reviews,655 Salaries,-- Jobs
6896,Bain & Company,3.8,(58 Reviews),Private,"Boston,Massachusetts + 8 more",49 years old,5k-10k employees (Global),4129,Management Consulting | 1k-5k Employees | 50 years old | Boston +8 more,3.9,176 Reviews,2.8k Salaries,2 Jobs
6903,Betsol,4.0,(58 Reviews),Private,"Broomfield,Colorado + 1 more",20 years old,501-1k employees (India),5151,IT Services & Consulting | 501-1k Employees | 21 years old | Broomfield +2 more,3.6,137 Reviews,1.2k Salaries,72 Jobs
6905,Colorbar Cosmetics,4.2,(58 Reviews),Private,New Delhi + 15 more,18 years old,51-200 employees (India),6539,Beauty & Personal Care | 51-200 Employees | 19 years old | Delhi +24 more,4.3,105 Reviews,435 Salaries,5 Jobs
6905,Colorbar Cosmetics,4.2,(58 Reviews),Private,New Delhi + 15 more,18 years old,51-200 employees (India),6547,Beauty & Personal Care | 51-200 Employees | 19 years old | Delhi +24 more,4.3,105 Reviews,435 Salaries,5 Jobs
6910,Air Force School,4.3,(58 Reviews),Private,"Delhi/NCR,Delhi + 14 more",67 years old,,9379,Education & Training | 10k-50k Employees (Global) | 68 years old | Delhi/NCR +21 more,4.0,70 Reviews,340 Salaries,4 Jobs
6912,Lomos Archilabs,4.7,(58 Reviews),Bangalore Rural + 2 more,,,,6992,EdTech | 51-200 Employees | Bengaluru/Bangalore +4 more,4.4,98 Reviews,99 Salaries,-- Jobs
6913,Ambit Collective,4.4,(58 Reviews),LLP,"New Delhi,Delhi + 5 more",2 years old,51-200 employees (India),8124,Accounting & Auditing | 51-200 Employees | 3 years old | New Delhi +5 more,4.4,83 Reviews,125 Salaries,-- Jobs
6915,Platinum One,3.5,(58 Reviews),Thane + 5 more,14 years old,201-500 employees (Global),,8326,501-1k Employees | 15 years old | Thane +7 more,3.6,80 Reviews,463 Salaries,1 Jobs
6916,My Eco Energy,2.1,(58 Reviews),Mumbai + 13 more,11 years old,51-200 employees (Global),,10210,Financial Services | 51-200 Employees | 12 years old | Mumbai +14 more,2.7,64 Reviews,345 Salaries,-- Jobs
6918,Edge Telecom,4.1,(58 Reviews),Private,Gurgaon + 6 more,14 years old,201-500 employees (Global),8043,Telecom | 201-500 Employees | 15 years old | Gurgaon +11 more,3.8,83 Reviews,535 Salaries,5 Jobs
6923,Tata Trusts,4.2,(58 Reviews),Private,Mumbai + 21 more,130 years old,201-500 employees (Global),6863,Non-Profit | 201-500 Employees | 131 years old | Mumbai +29 more,4.1,99 Reviews,847 Salaries,44 Jobs
6923,Tata Trusts,4.2,(58 Reviews),Private,Mumbai + 21 more,130 years old,201-500 employees (Global),6903,Non-Profit | 201-500 Employees | 131 years old | Mumbai +29 more,4.1,99 Reviews,847 Salaries,44 Jobs
6925,OPTCL,4.5,(58 Reviews),Bhubaneswar + 7 more,18 years old,,,8678,Power | State | 19 years old | Bhubaneswar +12 more,4.3,76 Reviews,218 Salaries,-- Jobs
6925,OPTCL,4.5,(58 Reviews),Bhubaneswar + 7 more,18 years old,,,8729,Power | State | 19 years old | Bhubaneswar +12 more,4.3,76 Reviews,218 Salaries,-- Jobs
6931,Suncity Projects,3.8,(58 Reviews),Private,"Gurgaon/Gurugram,Haryana + 9 more",26 years old,501-1k employees (Global),8730,Real Estate | 201-500 Employees | 27 years old | Gurgaon/Gurugram +9 more,4.0,76 Reviews,398 Salaries,4 Jobs
6933,Tata Trusts,4.2,(58 Reviews),Private,Mumbai + 21 more,130 years old,201-500 employees (Global),6863,Non-Profit | 201-500 Employees | 131 years old | Mumbai +29 more,4.1,99 Reviews,847 Salaries,44 Jobs
6933,Tata Trusts,4.2,(58 Reviews),Private,Mumbai + 21 more,130 years old,201-500 employees (Global),6903,Non-Profit | 201-500 Employees | 131 years old | Mumbai +29 more,4.1,99 Reviews,847 Salaries,44 Jobs
6935,OPTCL,4.5,(58 Reviews),Bhubaneswar + 7 more,18 years old,,,8678,Power | State | 19 years old | Bhubaneswar +12 more,4.3,76 Reviews,218 Salaries,-- Jobs
6935,OPTCL,4.5,(58 Reviews),Bhubaneswar + 7 more,18 years old,,,8729,Power | State | 19 years old | Bhubaneswar +12 more,4.3,76 Reviews,218 Salaries,-- Jobs
6936,Chumbak Design,3.6,(58 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 15 more",12 years old,51-200 employees (Global),8576,Retail | 11-50 Employees | 13 years old | Bangalore +20 more,3.9,77 Reviews,527 Salaries,-- Jobs
6937,Colorbar Cosmetics,4.2,(58 Reviews),Private,New Delhi + 15 more,18 years old,51-200 employees (India),6539,Beauty & Personal Care | 51-200 Employees | 19 years old | Delhi +24 more,4.3,105 Reviews,435 Salaries,5 Jobs
6937,Colorbar Cosmetics,4.2,(58 Reviews),Private,New Delhi + 15 more,18 years old,51-200 employees (India),6547,Beauty & Personal Care | 51-200 Employees | 19 years old | Delhi +24 more,4.3,105 Reviews,435 Salaries,5 Jobs
6939,Telstra,3.9,(58 Reviews),Private,"Sydney,New South Wales + 6 more",25 years old,10k-50k employees (Global),5439,Telecom | 1k-5k Employees | Forbes Global 2000 | 31 years old | Melbourne +8 more,4.1,129 Reviews,1.5k Salaries,15 Jobs
6940,OneMain Financial,3.5,(58 Reviews),Private,Baltimore + 28 more,68 years old,201-500 employees (Global),10220,Financial Services | 10k-50k Employees (Global) | 69 years old | Baltimore +29 more,4.0,64 Reviews,720 Salaries,-- Jobs
6946,Hitek Syndicate,2.9,(58 Reviews),New Delhi + 6 more,29 years old,1k-5k employees (Global),,7967,Financial Services | 11-50 Employees | 30 years old | New Delhi +7 more,3.2,84 Reviews,425 Salaries,1 Jobs
6946,Hitek Syndicate,2.9,(58 Reviews),New Delhi + 6 more,29 years old,1k-5k employees (Global),,8007,Financial Services | 11-50 Employees | 30 years old | New Delhi +7 more,3.2,84 Reviews,425 Salaries,1 Jobs
6947,Chennai Ford,4.1,(58 Reviews),Private,Chennai + 4 more,26 years old,1k-5k employees (Global),10088,Automobile | 1k-5k Employees | 27 years old | Chennai +6 more,4.5,65 Reviews,344 Salaries,-- Jobs
6949,GAO Tek,3.7,(58 Reviews),New York + 7 more,17 years old,201-500 employees (Global),,1970,Electrical Equipment | 201-500 Employees | 18 years old | New York +17 more,4.5,401 Reviews,105 Salaries,20 Jobs
6950,Strabag,4.0,(58 Reviews),Vienna + 8 more,187 years old,50k-1 Lakh employees (Global),,8169,Engineering & Construction | 51-200 Employees | Forbes Global 2000 | 188 years old | Vienna +10 more,4.3,82 Reviews,380 Salaries,-- Jobs
6951,Thinksys Software,4.2,(58 Reviews),Private,"Sunnyvale,California + 1 more",10 years old,201-500 employees (India),7734,IT Services & Consulting | 201-500 Employees | 11 years old | Sunnyvale +1 more,3.7,87 Reviews,691 Salaries,13 Jobs
6951,Thinksys Software,4.2,(58 Reviews),Private,"Sunnyvale,California + 1 more",10 years old,201-500 employees (India),7743,IT Services & Consulting | 201-500 Employees | 11 years old | Sunnyvale +1 more,3.7,87 Reviews,691 Salaries,13 Jobs
6955,Nilkamal Furniture,4.2,(58 Reviews),Public,Mumbai + 24 more,32 years old,1k-5k employees (Global),5565,Furniture & Furnishing | 1k-5k Employees | Public | 33 years old | Mumbai +49 more,4.0,125 Reviews,729 Salaries,-- Jobs
6955,Nilkamal Furniture,4.2,(58 Reviews),Public,Mumbai + 24 more,32 years old,1k-5k employees (Global),5597,Furniture & Furnishing | 1k-5k Employees | Public | 33 years old | Mumbai +49 more,4.0,125 Reviews,729 Salaries,-- Jobs
6957,Edge Telecom,4.1,(58 Reviews),Private,Gurgaon + 6 more,14 years old,201-500 employees (Global),8043,Telecom | 201-500 Employees | 15 years old | Gurgaon +11 more,3.8,83 Reviews,535 Salaries,5 Jobs
6958,Strabag,4.0,(58 Reviews),Vienna + 8 more,187 years old,50k-1 Lakh employees (Global),,8169,Engineering & Construction | 51-200 Employees | Forbes Global 2000 | 188 years old | Vienna +10 more,4.3,82 Reviews,380 Salaries,-- Jobs
6959,Thinksys Software,4.2,(58 Reviews),Private,"Sunnyvale,California + 1 more",10 years old,201-500 employees (India),7734,IT Services & Consulting | 201-500 Employees | 11 years old | Sunnyvale +1 more,3.7,87 Reviews,691 Salaries,13 Jobs
